task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
4719.110527, 627.0, 4664052467.0, 28544558.0, 101213498.0, 207147376.0, 9585964851.0, 208472.0, 627.0, 4705324714.0, 852.0, 17131973322.0, 20758559.0, 5471327744.0, 2563612452.0, 7549782.0, 338645576.0, 5774465382.0, 2567656556.0, 57731939.0, 13956023.0, 126139.0, 923719, 76591.81 
4435.038752, 599.0, 4206534712.0, 23529941.0, 66814549.0, 127476919.0, 10154287314.0, 221012.0, 599.0, 4424587145.0, 801.0, 18671380926.0, 20281521.0, 5693019034.0, 2580119754.0, 4651302.0, 242279154.0, 5585003845.0, 2667372939.0, 68841873.0, 14480110.0, 128426.0, 876427, 79546.77 
4740.475501, 698.0, 4371576161.0, 25979968.0, 48348345.0, 85642870.0, 11984596923.0, 207434.0, 698.0, 4716240466.0, 863.0, 21121984383.0, 19369103.0, 6149474306.0, 2904345378.0, 7594239.0, 197242752.0, 6256838813.0, 3008397801.0, 69001587.0, 16540131.0, 138827.0, 842892, 91062.06 
4744.314847, 703.0, 4425503105.0, 24815200.0, 43219706.0, 80030781.0, 11875207195.0, 266629.0, 703.0, 4726234589.0, 920.0, 21533941310.0, 23910194.0, 6164423719.0, 3063018267.0, 5525526.0, 208047413.0, 6503593645.0, 3200042632.0, 65087219.0, 16540131.0, 138849.0, 847527, 91068.45 
4274.178061, 569.0, 3946613692.0, 23301598.0, 67261916.0, 133850778.0, 9530023867.0, 209630.0, 569.0, 4267788839.0, 782.0, 16795233739.0, 20376010.0, 5426571332.0, 2652524666.0, 7828213.0, 253845847.0, 5410908115.0, 2477939849.0, 60019874.0, 13996886.0, 130664.0, 920565, 76904.33 
4415.401014, 590.0, 4045978951.0, 23858625.0, 67014791.0, 131069925.0, 9693963953.0, 207320.0, 590.0, 4401904597.0, 793.0, 17094307639.0, 21270888.0, 5418118734.0, 2460511822.0, 6083613.0, 238490355.0, 5471425171.0, 2610975233.0, 68305451.0, 13996886.0, 129619.0, 849125, 77372.74 
5679.302214, 687.0, 5587840628.0, 30512368.0, 116079323.0, 241627917.0, 11476375569.0, 262111.0, 687.0, 5645443382.0, 887.0, 20722857887.0, 25339706.0, 7101020083.0, 3097413369.0, 6424420.0, 420158993.0, 6833380188.0, 2976019675.0, 72011611.0, 16541140.0, 135248.0, 816920, 91414.82 
4627.221788, 688.0, 4347305334.0, 24785347.0, 45366084.0, 78644065.0, 11622313516.0, 209728.0, 688.0, 4596242081.0, 883.0, 20293652892.0, 19603173.0, 5862379744.0, 3069076630.0, 6394894.0, 209763050.0, 6271726422.0, 3156467169.0, 66345723.0, 16540131.0, 138809.0, 842906, 91073.47 
4924.84638, 769.0, 4389727291.0, 27421286.0, 46644057.0, 77997484.0, 12504422366.0, 265987.0, 769.0, 4878162040.0, 910.0, 21834967136.0, 28990236.0, 6434389890.0, 3099787414.0, 7644657.0, 215217500.0, 6425718975.0, 3219340737.0, 76006062.0, 16541140.0, 135226.0, 832460, 91394.04 
4683.957126, 679.0, 4358087613.0, 28045977.0, 43527666.0, 72719141.0, 12076761188.0, 211146.0, 679.0, 4638476177.0, 872.0, 20638341347.0, 19823450.0, 5953956783.0, 3157533982.0, 6969385.0, 201117259.0, 6392393212.0, 3233384555.0, 70252932.0, 16540875.0, 135254.0, 819089, 91504.37 
